MSA,29-0000,33-0000,13-0000,47-0000,35-0000,39-0000,25-0000,17-0000,21-0000,45-0000,51-0000,43-0000,37-0000,31-0000,19-0000,15-0000,49-0000,27-0000,11-0000,23-0000,41-0000,53-0000
22220,178923.99999999997,15165.0,133560.0,81305.0,134420.0,80256.0,109972.0,5832.0,15855.0,-5723.0,-65348.0,66600.0,41230.0,108790.0,8806.0,106372.0,50880.0,8897.0,74250.0,6477.0,133000.0,107712.0
1900001,90527.99999999999,5625.0,23016.0,54944.0,59020.0,44880.0,57988.0,2754.0,16800.0,-3186.0,-40021.0,27520.0,17546.0,90620.0,4144.0,12576.0,30976.0,4756.0,24695.0,1019.9999999999999,48000.0,36624.0
20940,34276.0,15705.0,16044.0,18079.0,26000.0,23628.0,34656.0,864.0,13650.0,-37760.0,-4464.0,15420.0,10664.0,24840.0,2220.0,4192.0,12480.0,1025.0,11110.0,1019.9999999999999,30450.0,15168.0
4600003,55923.99999999999,6255.0,22344.0,36663.0,41080.0,31680.0,41496.0,1701.0,13440.0,-3658.0,-6107.0,18060.0,20398.0,36800.0,7104.0,10611.0,14976.0,2378.0,9515.0,1275.0,33800.0,18336.0
19340,161540.0,16920.0,73164.0,70195.0,108875.0,57420.0,81016.0,9315.0,24150.0,-2773.0,-58869.0,54040.0,32240.0,118910.0,7770.0,57771.0,54272.0,8035.999999999999,55495.0,4233.0,87800.0,61152.0
16220,41492.0,4050.0,10080.0,39895.0,24765.0,17424.0,16948.0,1944.0000000000002,5880.0,,-7440.0,11000.0,8432.0,25530.0,3478.0,4192.0,16064.0,1680.9999999999998,9350.0,1224.0,22800.0,13488.0
3300002,106927.99999999999,10395.0,39732.0,30401.0,53690.0,67716.0,46360.0,3996.0000000000005,15960.0,-590.0,-15841.0,31500.0,21948.0,75670.0,5698.0,20698.0,26304.0,3771.9999999999995,30085.0,4437.0,53500.0,25968.0
37900,202375.99999999997,12645.0,71904.0,63832.0,105170.0,58212.0,78660.0,19224.0,30975.0,-1180.0,-33604.0,49560.0,38068.0,123050.0,5698.0,66679.0,49088.0,7953.999999999999,68365.0,4590.0,81500.0,52080.0
19180,22795.999999999996,3420.0,7896.0,5959.0,15015.0,5016.0,12692.0,810.0,2730.0,,-8804.0,10420.0,3906.0,0.0,1110.0,3668.0,7552.0,656.0,7755.0,612.0,13500.0,11232.0
45820,120539.99999999999,14265.0,51324.0,50298.0,56745.0,45804.0,52288.0,3969.0000000000005,19215.0,-1593.0,-19468.0,36960.0,24366.0,112240.0,6364.0,39038.0,29504.0,4633.0,30855.0,5865.0,44900.0,32496.0
36220,52151.99999999999,3780.0,14028.0,83527.0,47385.0,18480.0,27132.0,2403.0,5355.0,,-16182.0,20260.0,8742.0,27370.0,2220.0,5371.0,28032.0,2214.0,12705.0,1326.0,39100.0,30384.0
24300,76916.0,5895.0,20580.0,37774.0,41080.0,21912.0,25004.0,1674.0,13545.0,-236.0,-7037.0,18560.0,10292.0,46460.0,3996.0,7598.0,18624.0,2869.9999999999995,10835.0,1988.9999999999998,36950.0,17232.0
19460,44279.99999999999,5760.0,10752.0,28987.0,29120.0,19536.0,20064.0,4050.0000000000005,4830.0,-649.0,-26474.0,13820.0,9176.0,27140.0,2590.0,5764.0,17216.0,860.9999999999999,8910.0,612.0,28650.0,23808.0
12100,124311.99999999999,22410.0,39396.0,46258.0,122785.0,127248.0,67792.0,2619.0,23415.0,-0.0,-7378.0,31740.0,38192.0,107640.0,3404.0,27379.0,29632.0,8774.0,25080.0,3875.9999999999995,68750.0,27360.0
47580,57235.99999999999,6345.0,54012.0,29694.0,45045.0,16368.0,39824.0,7614.000000000001,5985.0,-590.0,-16895.0,16840.0,11470.0,38640.0,1776.0,20960.0,31936.0,1926.9999999999998,13695.0,816.0,29150.0,21360.0
48540,83312.0,8640.0,15204.0,45450.0,42835.0,27588.0,25384.0,1269.0,11445.0,,-7099.0,20880.0,13268.0,55890.0,1702.0,9563.0,19584.0,2008.9999999999998,12540.0,2754.0,33550.0,21072.0
34820,118899.99999999999,20970.0,27300.0,59792.0,171730.0,69300.0,66424.0,2241.0,13650.0,-885.0,-13702.0,44460.0,62000.0,91080.0,3700.0,16375.0,41920.0,6231.999999999999,33165.0,4182.0,116600.0,39504.0
29200,83476.0,6255.0,21168.0,28684.0,62465.0,25344.0,79040.0,3321.0,11445.0,-1298.0,-44361.0,22000.0,19716.0,48990.0,5254.0,17554.0,23872.0,2869.9999999999995,19745.0,1224.0,40800.0,25392.0
49180,340627.99999999994,20700.0,94080.0,75952.0,148850.0,86988.0,135964.0,6885.0,27405.0,-0.0,-85994.0,77400.0,49476.0,255070.0,10804.0,62094.0,63104.0,7666.999999999999,53295.0,10659.0,124000.0,106128.0
39820,74620.0,6570.0,14952.0,25048.0,39260.0,34188.0,32756.0,2376.0,14700.0,-2773.0,-5921.0,20080.0,13020.0,50600.0,7844.0,7860.0,16960.0,1639.9999999999998,16280.0,1377.0,35450.0,16368.0
29404,338167.99999999994,22860.0,198156.0,106454.0,211250.0,160248.0,194028.0,19413.0,41370.0,-1062.0,-94798.0,115680.0,95666.0,191360.0,25678.0,191784.0,85248.0,17425.0,185680.0,8364.0,213350.0,160416.0
12220,48215.99999999999,3060.0,11592.0,15150.0,45760.0,22704.0,36708.0,1539.0,5880.0,,-20553.0,13840.0,11036.0,31510.0,2886.0,10218.0,12416.0,2214.0,10560.0,561.0,31650.0,18720.0
1800001,132348.0,15210.0,45276.0,68478.0,114335.0,63360.0,92568.0,9720.0,25095.0,-4012.0000000000005,-170407.0,51620.0,37882.0,95450.0,4440.0,20436.0,69184.0,5698.999999999999,55000.0,3060.0,86150.0,83136.0
21500,140876.0,12105.0,35364.0,36663.0,85995.0,88968.0,64372.0,4455.0,29505.0,-354.0,-46252.0,38500.0,24862.0,103040.0,3108.0,19519.0,27840.0,4961.0,22330.0,1937.9999999999998,63150.0,32112.0
13380,68060.0,6615.0,32004.0,43733.0,57655.0,32604.0,44308.0,3537.0000000000005,12495.0,-1829.0,-19871.0,24500.0,17732.0,52670.0,4292.0,17161.0,20864.0,4961.0,18865.0,1988.9999999999998,45950.0,25200.0
43620,223531.99999999997,9270.0,68544.0,70902.0,89765.0,73128.0,44992.0,3915.0000000000005,25410.0,-1003.0000000000001,-30628.0,49500.0,31744.0,81420.0,5106.0,58033.0,34816.0,9184.0,23815.0,3518.9999999999995,86400.0,51600.0
18020,33620.0,2250.0,15708.0,13130.0,23400.0,13068.0,14668.0,0.0,6195.0,,-39339.0,12520.0,7130.0,13340.0,592.0,12707.0,11392.0,1352.9999999999998,13585.0,458.99999999999994,19500.0,15024.0
32580,266336.0,31455.0,48216.0,55348.0,150475.0,318648.0,197296.0,2673.0,27300.0,-5487.0,-19995.0,83260.0,37386.0,352590.0,7474.0,23711.0,52736.0,6313.999999999999,33055.0,6324.0,146750.0,90432.0
42220,179087.99999999997,12735.0,71988.0,90294.0,139945.0,102828.0,94620.0,7965.000000000001,33915.0,-14691.0,-38347.0,55300.0,44702.0,105800.0,13764.0,39562.0,46400.0,8774.0,62755.0,3824.9999999999995,110150.0,55920.0
20700,43951.99999999999,6390.0,12096.0,14948.0,44915.0,34188.0,30400.0,3348.0,6510.0,-0.0,-8711.0,16980.0,15004.0,32430.0,1702.0,7991.0,20672.0,1352.9999999999998,7260.0,917.9999999999999,37000.0,17520.0
13020,41328.0,2250.0,8904.0,9292.0,28015.0,11880.0,13452.0,810.0,7035.0,-354.0,-8618.0,9740.0,5766.0,42780.0,1184.0,0.0,11520.0,1271.0,7150.0,765.0,20700.0,10032.0
33660,207787.99999999997,14580.0,45360.0,102717.0,97955.0,58344.0,58976.0,9936.0,18690.0,-354.0,-44857.0,56920.0,35402.0,107410.0,6660.0,31964.0,59776.0,6190.999999999999,36520.0,5763.0,100350.0,64896.0
45540,33128.0,7920.0,5880.0,15150.0,26520.0,16500.0,,540.0,2730.0,-0.0,-2108.0,6960.0,5332.0,21160.0,1406.0,2620.0,5248.0,696.9999999999999,3850.0,408.0,14900.0,5520.0
25980,14595.999999999998,2430.0,7812.0,4848.0,11115.0,3828.0,15960.0,756.0,3255.0,-236.0,-3472.0,5240.0,3348.0,8740.0,1480.0,3799.0,5824.0,245.99999999999997,4125.0,509.99999999999994,7300.0,3696.0
42340,165968.0,21105.0,50736.0,57065.0,132600.0,43296.0,69008.0,11340.0,20265.0,-944.0,-29295.0,47820.0,35836.0,97290.0,3774.0,26200.0,57600.0,9020.0,45155.0,5559.0,89150.0,76224.0
20740,97415.99999999999,7065.0,28644.0,29694.0,46995.0,52668.0,33136.0,4158.0,13545.0,-1239.0,-21731.0,26320.0,15252.0,62330.0,2072.0,17947.0,21248.0,3361.9999999999995,19415.0,1581.0,40800.0,29232.0
45220,157604.0,22635.0,142128.0,54540.0,107705.0,49236.0,110656.0,4887.0,25515.0,-2596.0,-10788.0,50520.0,34162.0,100280.0,16576.0,82399.0,38016.0,10209.0,31625.0,16983.0,82350.0,31200.0
72104,92659.99999999999,10260.0,19992.0,34542.0,40300.0,40920.0,53580.0,1620.0,24150.0,-0.0,-15128.0,23880.0,13578.0,87860.0,2146.0,7860.0,18624.0,2705.9999999999995,21780.0,1937.9999999999998,38200.0,30864.0
43420,22795.999999999996,10980.0,19740.0,9898.0,20540.0,15180.0,20216.0,1701.0,3360.0,-1003.0000000000001,-1829.0,10740.0,5642.0,14950.0,2960.0,23056.0,7104.0,983.9999999999999,10945.0,612.0,14800.0,5952.0
30860,38868.0,2655.0,12684.0,22927.0,26520.0,18876.0,35796.0,3240.0,8925.0,-590.0,-20398.0,18460.0,8990.0,35190.0,5328.0,16768.0,13760.0,2583.0,16830.0,968.9999999999999,25600.0,13824.0
23844,306680.0,30240.0,62664.0,137764.0,190190.0,120384.0,116052.0,10395.0,32130.0,-767.0,-72292.0,73280.0,55428.0,172960.0,9102.0,32881.0,100992.0,8856.0,60940.0,7496.999999999999,141650.0,96000.0
76900,77080.0,5805.0,44352.0,30805.0,59410.0,31944.0,32680.0,9126.0,6930.0,-177.0,-19561.0,29900.0,16244.0,53130.0,5254.0,42575.0,25600.0,4920.0,31075.0,1937.9999999999998,59300.0,18528.0
23900,24435.999999999996,2520.0,6972.0,12019.0,27365.0,13992.0,17024.0,648.0,5460.0,-885.0,-13268.0,9300.0,7502.0,22540.0,1036.0,3799.0,9408.0,1352.9999999999998,5445.0,306.0,13300.0,13632.0
28660,206967.99999999997,22590.0,51660.0,49086.0,90675.0,60060.0,88008.0,3969.0000000000005,21315.0,-590.0,-17794.0,41800.0,26412.0,115000.0,4366.0,28296.0,41280.0,5370.999999999999,23980.0,2907.0,74600.0,40272.0
28740,58711.99999999999,11835.0,13188.0,24139.0,38610.0,34584.0,43016.0,1107.0,14910.0,-295.0,-7409.0,19620.0,13578.0,47380.0,1998.0,7860.0,14016.0,2296.0,12430.0,1784.9999999999998,33050.0,15120.0
37100,236323.99999999997,21600.0,138264.0,113019.0,201305.0,123816.0,154812.0,19413.0,42945.0,-34279.0,-62093.0,90420.0,54002.0,165830.0,31006.0,94844.0,64000.0,15128.999999999998,91080.0,9282.0,172100.0,77760.0
31020,32964.0,2160.0,8148.0,19291.0,22620.0,12540.0,17708.0,1080.0,7140.0,-3422.0,-9517.0,9460.0,6634.0,26680.0,2442.0,3930.0,13504.0,942.9999999999999,7700.0,765.0,18500.0,17808.0
1200002,79540.0,31410.0,20160.0,37976.0,52065.0,21252.0,50692.0,2592.0,12705.0,-6549.0,-22103.0,26860.0,17112.0,63020.0,3182.0,7467.0,26688.0,1189.0,10835.0,2039.9999999999998,53050.0,29904.0
11460,,11250.0,93072.0,32724.0,117325.0,81972.0,179740.0,15849.000000000002,27300.0,-0.0,-34751.0,61940.0,32922.0,161000.0,72076.0,105979.0,36992.0,12299.999999999998,63140.0,4896.0,80300.0,39984.0
24260,37228.0,2295.0,12348.0,16968.0,23335.0,9108.0,16340.0,918.0000000000001,5670.0,-1829.0,-18476.0,11880.0,8866.0,31510.0,962.0,3930.0,14464.0,1230.0,7260.0,663.0,24100.0,18192.0
4000003,67240.0,8910.0,16632.0,46763.0,37115.0,14784.0,34808.0,2997.0,9870.0,-2183.0,-12772.0,19340.0,12400.0,43010.0,2812.0,7074.0,22016.0,1271.0,17545.0,1377.0,34300.0,19968.0
33540,65435.99999999999,4275.0,20076.0,23634.0,43095.0,31812.0,23940.0,1863.0000000000002,15225.0,-1003.0000000000001,-5642.0,19500.0,14818.0,29670.0,8362.0,16375.0,14464.0,4346.0,11165.0,3213.0,34550.0,15792.0
3600003,128411.99999999999,19755.0,28896.0,43935.0,71825.0,83292.0,95836.0,3645.0000000000005,39165.0,-885.0,-30628.0,37280.0,29078.0,93150.0,7992.0,19257.0,34880.0,5329.999999999999,28545.0,3213.0,54400.0,32448.0
12580,1512571.9999999998,183600.0,700728.0,568125.0,692705.0,522060.0,625936.0,72576.0,246120.0,-7611.000000000001,-128526.0,427320.0,250976.0,884810.0,119214.0,815999.0,304256.0,61827.99999999999,409365.0,76194.0,685650.0,426960.0
12420,725535.9999999999,92160.0,500136.0,408040.0,670345.0,372768.0,445132.0,66096.0,115080.0,-6903.0,-109368.0,348260.0,177444.0,460690.0,67192.0,771328.0,194176.0,67117.0,227535.0,52478.99999999999,544900.0,194544.0
26300,51823.99999999999,3465.0,6636.0,14241.0,30290.0,15312.0,12160.0,675.0,6930.0,-177.0,-6045.0,10360.0,9052.0,31970.0,814.0,2489.0,9856.0,901.9999999999999,8360.0,866.9999999999999,27300.0,8160.0
14010,67896.0,7470.0,76356.0,23634.0,64350.0,31680.0,49248.0,1620.0,11235.0,-1829.0,-10199.0,28960.0,19344.0,34040.0,3996.0,60129.0,19840.0,4920.0,37730.0,6629.999999999999,38500.0,21312.0
47460,27387.999999999996,4545.0,10248.0,7474.0,14040.0,7920.0,15808.0,1917.0000000000002,4515.0,-1239.0,-7502.0,7100.0,5518.0,25760.0,3034.0,3144.0,6464.0,1148.0,5500.0,612.0,10700.0,4320.0
38900,1017127.9999999999,87795.0,533652.0,485406.0,668005.0,496452.0,488452.0,97038.0,212310.0,-21771.0,-222735.0,331380.0,189906.0,658260.0,81030.0,565003.0,231040.0,83968.0,426030.0,41106.0,565800.0,334080.0
5100003,34112.0,6525.0,21000.0,17776.0,25025.0,23892.0,26448.0,7749.000000000001,9030.0,-2891.0,-11687.0,12520.0,10354.0,29900.0,4144.0,35894.0,11840.0,1352.9999999999998,8360.0,663.0,24550.0,15696.0
20100,65271.99999999999,9495.0,22428.0,19796.0,43875.0,34056.0,36328.0,2052.0,13125.0,-0.0,-10695.0,19920.0,12462.0,48990.0,0.0,12183.0,16192.0,2214.0,12265.0,2499.0,33350.0,23904.0
3300004,37228.0,3375.0,11088.0,18584.0,21190.0,17688.0,24700.0,1755.0000000000002,6300.0,-236.0,-11346.0,12620.0,7998.0,16330.0,1110.0,7991.0,9408.0,3197.9999999999995,11330.0,561.0,21250.0,10800.0
2800003,178923.99999999997,18585.0,25452.0,71912.0,87165.0,49764.0,83828.0,5832.0,21210.0,-10561.0,-55583.0,39580.0,29760.0,112240.0,3626.0,16375.0,47680.0,3853.9999999999995,36355.0,2397.0,77150.0,57120.0
14500,149732.0,9540.0,105168.0,43733.0,118820.0,72468.0,88616.0,20061.0,23205.0,-2301.0,-27838.0,46120.0,28148.0,78890.0,46768.0,168466.0,28608.0,17097.0,50655.0,6578.999999999999,91000.0,29520.0
5400002,179579.99999999997,12285.0,30156.0,107464.0,83265.0,57420.0,59052.0,5238.0,25200.0,-3422.0,-32240.0,42880.0,25358.0,117530.0,7178.0,20174.0,55808.0,4100.0,30305.0,3926.9999999999995,70500.0,66480.0
2500002,7543.999999999999,945.0,2016.0,4747.0,7345.0,6732.0,5624.0,135.0,1995.0,-236.0,-1085.0,2640.0,4278.0,4830.0,,1048.0,1728.0,615.0,3465.0,,4550.0,1344.0
48700,55759.99999999999,4995.0,12600.0,26563.0,30810.0,30492.0,23408.0,2160.0,10185.0,-531.0,-16895.0,15760.0,8680.0,30130.0,2294.0,5764.0,15104.0,1189.0,8745.0,1632.0,28150.0,17808.0
29540,227631.99999999997,10440.0,66444.0,125341.0,143325.0,101904.0,81852.0,10476.0,39060.0,-4838.0,-76694.0,73460.0,40424.0,175950.0,11692.0,48339.0,68800.0,10045.0,46695.0,4641.0,118700.0,103200.0
36500,86755.99999999999,7920.0,62916.0,35451.0,62205.0,41448.0,54340.0,4158.0,19845.0,-1711.0,-8618.0,35700.0,18290.0,68770.0,14874.0,64845.0,22976.0,7338.999999999999,35365.0,4386.0,49050.0,27264.0
5300002,47723.99999999999,10440.0,13188.0,27068.0,43680.0,26268.0,37392.0,1242.0,11655.0,-7788.000000000001,-15128.0,17800.0,17236.0,40940.0,5698.0,6157.0,21568.0,2951.9999999999995,12595.0,1581.0,34050.0,24624.0
16620,164328.0,16380.0,43680.0,57368.0,57070.0,42372.0,37240.0,4617.0,20265.0,-413.0,-13330.0,43120.0,21700.0,75440.0,9990.0,32619.0,39360.0,4879.0,29700.0,9180.0,53950.0,32928.0
31460,53299.99999999999,7695.0,7224.0,14241.0,18395.0,15576.0,23864.0,486.00000000000006,7875.0,-33807.0,-12338.0,10780.0,9610.0,21390.0,2886.0,4192.0,10304.0,819.9999999999999,7590.0,357.0,14250.0,11904.0
75700,344399.99999999994,28620.0,91812.0,94334.0,147290.0,148500.0,192128.0,10692.0,69930.0,-826.0,-53320.0,92680.0,59024.0,210450.0,19610.0,77290.0,59328.0,13611.999999999998,89375.0,9843.0,133600.0,76272.0
48260,52643.99999999999,3330.0,6720.0,14948.0,25610.0,18216.0,20292.0,1593.0,5040.0,,-12865.0,11420.0,8494.0,40020.0,666.0,2489.0,13632.0,942.9999999999999,7755.0,612.0,18800.0,14400.0
17780,92003.99999999999,9765.0,27972.0,48884.0,74360.0,32868.0,89376.0,4995.0,13335.0,-0.0,,42420.0,19344.0,46690.0,19462.0,30785.0,23616.0,4346.0,17435.0,1479.0,49400.0,23328.0
31180,185319.99999999997,13455.0,35280.0,49187.0,110825.0,75636.0,72504.0,3645.0000000000005,20055.0,-3599.0,-15190.0,48820.0,25482.0,97980.0,7326.0,30392.0,43136.0,6067.999999999999,24640.0,5151.0,81350.0,46608.0
36980,44935.99999999999,4095.0,11844.0,23735.0,30485.0,24552.0,21204.0,1296.0,9135.0,,-17794.0,15920.0,10044.0,30820.0,1332.0,4716.0,13504.0,942.9999999999999,10835.0,917.9999999999999,25100.0,17424.0
34980,947591.9999999999,87525.0,380604.0,283406.0,556660.0,290004.0,336148.0,33858.0,95970.0,-2301.0,-218953.0,312740.0,146134.0,500020.0,32412.0,305099.0,251200.0,56005.99999999999,330880.0,27233.999999999996,458800.0,373008.0
25500,49527.99999999999,4140.0,16632.0,26866.0,40690.0,26664.0,32528.0,1215.0,6195.0,-2891.0,-20956.0,17220.0,16430.0,36800.0,2664.0,13100.0,20096.0,3361.9999999999995,9350.0,1122.0,30350.0,27600.0
30620,68388.0,4770.0,11760.0,18079.0,33020.0,13596.0,17404.0,1620.0,8085.0,,-17081.0,13920.0,9114.0,50830.0,1258.0,4978.0,15680.0,1312.0,8635.0,866.9999999999999,24000.0,18768.0
78254,37884.0,6525.0,17136.0,26361.0,33670.0,25608.0,30020.0,3294.0,20370.0,-531.0,-10416.0,18420.0,10416.0,32660.0,2590.0,10218.0,12864.0,1721.9999999999998,19085.0,1275.0,31250.0,29712.0
40380,543824.0,48645.0,188664.0,171498.0,279955.0,241956.0,338124.0,30240.000000000004,109935.0,-2183.0,-104656.0,167820.0,101928.0,339020.0,23902.0,227809.0,117696.0,29027.999999999996,130735.0,17646.0,263350.0,124320.0
17140,1097652.0,99855.0,514500.0,351177.0,658970.0,363132.0,434796.0,54000.0,129990.0,-2006.0000000000002,-247659.0,330140.0,186992.0,737380.0,61050.0,421427.0,254144.0,49896.99999999999,295350.0,30497.999999999996,511600.0,370176.0
2800001,238455.99999999997,21555.0,41412.0,68074.0,122070.0,49236.0,125932.0,6642.0,23205.0,-3776.0,-120466.0,64920.0,38502.0,156400.0,8214.0,22008.0,66752.0,5370.999999999999,55495.0,4641.0,114100.0,102192.0
42020,111027.99999999999,14940.0,0.0,55752.0,88335.0,72204.0,58748.0,5400.0,15330.0,-15576.000000000002,-15066.0,33340.0,30690.0,59570.0,7770.0,29213.0,23168.0,4223.0,31845.0,2346.0,59700.0,22704.0
3900001,195651.99999999997,15840.0,64596.0,88577.0,141180.0,71544.0,112708.0,15741.000000000002,24885.0,-2832.0,-173600.0,63800.0,40672.0,156860.0,5994.0,38252.0,77568.0,7584.999999999999,50105.0,3518.9999999999995,92700.0,110688.0
79600,333084.0,26280.0,115248.0,80396.0,142090.0,141372.0,161424.0,10800.0,94815.0,-1180.0,-57784.0,88240.0,46376.0,215280.0,22940.0,76897.0,62208.0,12996.999999999998,91245.0,5814.0,121250.0,91680.0
74854,39360.0,4050.0,9492.0,16665.0,31070.0,33924.0,26980.0,,10920.0,,-5766.0,12060.0,7874.0,45080.0,740.0,4061.0,10112.0,2173.0,11660.0,765.0,26700.0,12768.0
4500004,51659.99999999999,5850.0,11592.0,15554.0,31915.0,16368.0,34276.0,3024.0,8190.0,-2242.0,-24614.0,13460.0,10664.0,27600.0,1628.0,5633.0,16704.0,860.9999999999999,13750.0,1019.9999999999999,25400.0,17808.0
4500001,51003.99999999999,5445.0,9072.0,15756.0,34255.0,17688.0,22116.0,972.0000000000001,5880.0,-4012.0000000000005,-12369.0,15020.0,13826.0,36340.0,1332.0,3406.0,17536.0,737.9999999999999,10285.0,1019.9999999999999,25750.0,15648.0
39660,83476.0,5805.0,21420.0,43733.0,48295.0,28248.0,25384.0,2241.0,12810.0,-531.0,-7936.0,20720.0,19344.0,36800.0,5624.0,12314.0,18560.0,3894.9999999999995,9625.0,1733.9999999999998,41050.0,16848.0
1600001,42147.99999999999,3870.0,10752.0,25755.0,28925.0,23364.0,29184.0,1080.0,10080.0,-6372.0,-8122.0,12540.0,9176.0,26220.0,9768.0,7336.0,14528.0,2583.0,13640.0,663.0,23200.0,13920.0
46140,397371.99999999994,39465.0,150948.0,205131.0,266565.0,128040.0,168264.0,24084.0,57435.0,-1888.0,-123535.0,136980.0,64914.0,313950.0,14652.0,110564.0,146240.0,16358.999999999998,134145.0,16779.0,244950.0,134208.0
32420,39688.0,6390.0,6804.0,10302.0,18525.0,7392.0,18696.0,351.0,3255.0,,-6448.0,10060.0,6820.0,12190.0,1406.0,2882.0,5312.0,574.0,4565.0,254.99999999999997,22600.0,6384.0
2200004,53791.99999999999,6525.0,13944.0,28684.0,31005.0,36168.0,31236.0,3294.0,9450.0,-0.0,-16678.0,17920.0,10106.0,49910.0,2294.0,2227.0,22016.0,696.9999999999999,13695.0,0.0,31850.0,29808.0
25220,53463.99999999999,5220.0,9156.0,8383.0,30225.0,38148.0,25764.0,459.00000000000006,7245.0,-708.0,-6758.0,11760.0,5766.0,26910.0,0.0,5764.0,10112.0,860.9999999999999,8690.0,0.0,30550.0,14544.0
25940,62811.99999999999,8595.0,18228.0,31815.0,76115.0,41844.0,27664.0,1215.0,8925.0,-295.0,-4619.0,19940.0,31496.0,55890.0,1258.0,8777.0,18432.0,2951.9999999999995,16885.0,3264.0,53100.0,18096.0
24540,62811.99999999999,8145.0,33012.0,99788.0,52910.0,28776.0,49932.0,4995.0,13020.0,-3304.0,-31992.0,25000.0,19592.0,39790.0,3626.0,12707.0,28672.0,3484.9999999999995,18755.0,2039.9999999999998,47650.0,39408.0
0100001,63467.99999999999,4320.0,9240.0,28179.0,31590.0,14784.0,34200.0,1944.0000000000002,5460.0,-3304.0,-41447.0,17560.0,8742.0,44850.0,740.0,2620.0,18880.0,1271.0,10120.0,612.0,31800.0,28224.0
13740,105451.99999999999,5985.0,29568.0,50399.0,60125.0,39204.0,27968.0,4536.0,20160.0,-1947.0000000000002,-10354.0,27620.0,19840.0,46920.0,4366.0,16113.0,28672.0,3402.9999999999995,14850.0,3569.9999999999995,54950.0,30288.0
4500002,71668.0,7380.0,13860.0,30199.0,42575.0,25212.0,38228.0,6129.0,9240.0,-1180.0,-46779.0,22200.0,11656.0,62330.0,3330.0,8122.0,25344.0,2419.0,18920.0,1019.9999999999999,37700.0,22416.0
2100001,165640.0,12015.0,27552.0,97667.0,96850.0,57816.0,68020.0,4914.0,21105.0,-2478.0,-48391.0,42020.0,30070.0,92460.0,5032.0,13886.0,55424.0,4141.0,31900.0,2856.0,75000.0,79344.0
47380,96267.99999999999,12150.0,35280.0,54338.0,68770.0,50952.0,62472.0,4563.0,17010.0,-1534.0,-32767.0,40840.0,23250.0,64630.0,4884.0,23973.0,33472.0,4551.0,19195.0,2856.0,57800.0,31920.0
5000002,64287.99999999999,5985.0,28896.0,39794.0,42770.0,22044.0,54644.0,2646.0,27825.0,-1534.0,-12865.0,19840.0,17732.0,32890.0,5180.0,17030.0,17152.0,4058.9999999999995,15070.0,2346.0,33400.0,19200.0
10740,428695.99999999994,48825.0,162456.0,181194.0,243035.0,229812.0,166592.0,35019.0,64050.0,-1711.0,-35836.0,120880.0,72664.0,322230.0,27824.0,117638.0,87296.0,21852.999999999996,105270.0,18360.0,192600.0,98544.0
2200001,9676.0,1665.0,1428.0,5050.0,5330.0,5280.0,6536.0,,1155.0,,-1426.0,3820.0,1426.0,8510.0,0.0,,1664.0,,1925.0,204.0,5250.0,3600.0
33740,96431.99999999999,6210.0,25032.0,27068.0,46995.0,46332.0,35340.0,2754.0,14175.0,-1357.0,-13082.0,23820.0,16182.0,75900.0,1184.0,13100.0,24384.0,2132.0,15840.0,2907.0,43000.0,30288.0
11180,34768.0,2385.0,23100.0,19998.0,30355.0,18612.0,30172.0,2457.0,4830.0,-531.0,-7812.0,10820.0,9424.0,23690.0,11248.0,18864.0,12224.0,2746.9999999999995,15345.0,866.9999999999999,19300.0,9456.0
2000004,112995.99999999999,9855.0,26628.0,48581.0,62335.0,53460.0,80484.0,4887.0,18900.0,-2596.0,-47244.0,34360.0,21390.0,114310.0,4958.0,13362.0,36352.0,5207.0,27940.0,1682.9999999999998,51850.0,40512.0
30020,47395.99999999999,6075.0,14952.0,16766.0,32500.0,16236.0,24548.0,1431.0,5880.0,-295.0,-8835.0,13980.0,9486.0,25990.0,1332.0,10873.0,13248.0,1680.9999999999998,11660.0,917.9999999999999,23600.0,11088.0
5600002,38212.0,5670.0,13020.0,72720.0,38480.0,25080.0,30400.0,4104.0,5880.0,-531.0,-10044.0,14860.0,19716.0,30820.0,6734.0,5633.0,28224.0,3074.9999999999995,13585.0,1173.0,26000.0,22896.0
48620,284212.0,26955.0,109032.0,143521.0,181805.0,132264.0,135812.0,18954.0,37590.0,-1711.0,-96720.0,96040.0,50592.0,189520.0,7918.0,78076.0,88000.0,14923.999999999998,72325.0,7292.999999999999,139650.0,82512.0
41420,154324.0,15345.0,75768.0,73023.0,93470.0,96492.0,78660.0,3537.0000000000005,44520.0,-18939.0,-26567.0,48540.0,30814.0,125350.0,10286.0,41003.0,32832.0,5821.999999999999,48730.0,7955.999999999999,79150.0,48768.0
45940,193519.99999999997,34470.0,188328.0,46258.0,92950.0,62964.0,136116.0,10260.0,54600.0,-708.0,-15593.0,78480.0,41788.0,167900.0,39368.0,164274.0,37760.0,15005.999999999998,74745.0,14483.999999999998,93850.0,59808.0
14020,64123.99999999999,5625.0,20496.0,18685.0,51870.0,28512.0,52060.0,3429.0,10710.0,-413.0,-15066.0,18240.0,11842.0,43930.0,14356.0,22139.0,15680.0,3976.9999999999995,18150.0,2142.0,32750.0,16944.0
